amenities,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,square_meters,price_per_m2,cluster,pca1,pca2,anomaly
Unknown,2.5,2.0,Thumbnail,"Cats,Dogs",1990,1700,Southfield,MI,42.4751,-83.2572,157.9351,12.600112324619417,2.0,2.2856809541970766,-0.39851623910016204,1.0
Unknown,3.0,3.0,Thumbnail,"Cats,Dogs",1900,1700,Omaha,NE,41.2562,-96.0404,157.9351,12.030257998380346,2.0,3.2565347451207876,-0.23898103900766565,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1700,1700,Ivins,UT,37.1663,-113.6657,157.9351,10.763915051182416,2.0,2.7580040984864773,-0.02832599634319925,1.0
Unknown,2.0,3.0,Thumbnail,Dogs,1700,1700,Cedar City,UT,37.7107,-113.0855,157.9351,10.763915051182416,2.0,2.3126377597523304,-0.020786134674461814,1.0
Unknown,2.0,3.0,Thumbnail,Dogs,1495,1700,Palo Cedro,CA,40.5678,-122.234,157.9351,9.465913530304537,2.0,2.245159440766526,0.11217625838538339,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1370,1700,Santa Clara,UT,37.1331,-113.6454,157.9351,8.674449188305829,2.0,2.6577342215607107,-0.37493980972669605,1.0
"Parking,Wood Floors",2.0,3.0,Yes,Unknown,1350,1700,Edmond,OK,35.6217,-97.4702,157.9351,8.547814893586036,2.0,2.210191460979906,-0.904352562928883,1.0
"Gym,Parking,Pool",2.0,2.0,Thumbnail,"Cats,Dogs",2180,1702,Mason,OH,39.3446,-84.3143,158.120906,13.786918220668431,2.0,1.9068984423421351,-0.24453113300682022,1.0
Parking,2.0,2.0,Thumbnail,Unknown,2280,1703,Cincinnati,OH,39.1535,-84.4264,158.213809,14.41087863575802,2.0,1.9388870783369563,-0.1425080588986972,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1775,1704,Orlando,FL,28.5163,-81.3644,158.306712,11.21241151164835,2.0,2.801383719194003,-1.1396084147277992,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1775,1704,Orlando,FL,28.5163,-81.3644,158.306712,11.21241151164835,2.0,2.801383719194003,-1.1396084147277992,1.0
"Dishwasher,Fireplace,Patio/Deck,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1425,1704,Monroe,NC,34.9827,-80.5464,158.306712,9.00151346709797,2.0,2.239268441987467,-1.3447224035632286,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1599,1705,American Fork,UT,40.4192,-111.5653,158.399615,10.094721505478406,2.0,2.7277486179427037,-0.11053177530676436,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1595,1705,Grandy,NC,36.2392,-75.9014,158.399615,10.069468918848067,2.0,2.290120525303395,-1.2707753715645733,1.0
"Dishwasher,Refrigerator",2.0,4.0,Thumbnail,"Cats,Dogs",1575,1705,Morrow,GA,33.5868,-84.3261,158.399615,9.943205985696366,2.0,2.8403962253295103,-1.1954948205829774,1.0
"Dishwasher,Refrigerator",2.0,4.0,Thumbnail,"Cats,Dogs",1499,1706,Burleson,TX,32.5285,-97.3119,158.492518,9.457859707926403,2.0,2.8200259955711364,-0.9205425861536847,1.0
"Dishwasher,Fireplace,Garbage Disposal,Patio/Deck,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1399,1713,Glendale,AZ,33.5944,-112.1837,159.142839,8.790844808292002,2.0,2.243857683232611,-0.4793199443212303,1.0
Parking,2.0,6.0,Thumbnail,Unknown,2125,1714,Madison,WI,43.0724,-89.4003,159.235742,13.344993864505621,2.0,4.106223370354012,-0.38201760586109623,1.0
Unknown,2.0,4.0,Thumbnail,Unknown,1495,1715,Yukon,OK,35.4975,-97.7329,159.328645,9.383121283683797,2.0,2.8244760015251527,-0.8362710335497006,1.0
Unknown,2.0,3.0,Thumbnail,Unknown,1495,1718,Louisville,KY,38.2009,-85.6999,159.607354,9.366736322187261,2.0,2.2717110630942576,-1.0390114233490753,1.0
Unknown,2.0,4.0,Thumbnail,Unknown,1445,1718,Yukon,OK,35.4975,-97.7329,159.607354,9.05346754886996,2.0,2.8128327612238047,-0.8897592665172535,1.0
Unknown,2.0,3.0,Thumbnail,Unknown,1650,1719,Bradenton,FL,27.4716,-82.5697,159.700257,10.331855633770207,2.0,2.3388698629287226,-1.2605004478974573,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",3399,1721,San Jose,CA,37.3108,-121.8645,159.886063,21.258888587431162,2.0,3.3015311719905918,1.9754298112676467,1.0
"Dishwasher,Fireplace,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1425,1721,Humble,TX,30.0021,-95.2555,159.886063,8.912596715825067,2.0,2.2679655398942278,-1.052757669493026,1.0
Unknown,2.5,5.0,Thumbnail,Unknown,4100,1723,Bloomington,IN,39.1471,-86.5136,160.071869,25.613494898344694,2.0,4.619603576269645,1.547132191872677,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1599,1723,Fort Worth,TX,32.7407,-97.3394,160.071869,9.989263010354431,2.0,2.3186833589315676,-0.7370480931526214,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1649,1724,Mesquite,TX,32.7835,-96.6121,160.164772,10.29564728503469,2.0,2.3350979926526207,-0.7058393623034823,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",1500,1726,Orange,TX,30.1213,-93.7711,160.350578,9.354503231039178,2.0,2.848632515888664,-1.098506143067744,1.0
"Dishwasher,Garbage Disposal,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1249,1726,San Antonio,TX,29.4624,-98.5253,160.350578,7.789183023711956,2.0,2.2210648076160973,-1.1560635471837317,1.0
Unknown,3.0,3.0,Thumbnail,Unknown,4995,1728,Washington,DC,38.9145,-77.0677,160.536384,31.114441944824172,2.0,4.240905352043479,2.3387574745236264,-1.0
"Dishwasher,Patio/Deck",2.0,3.0,Thumbnail,"Cats,Dogs",1299,1728,Indianapolis,IN,39.7953,-86.1387,160.536384,8.091623640906226,2.0,2.221068840856793,-1.1913380467836312,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1299,1728,Indianapolis,IN,39.7953,-86.1387,160.536384,8.091623640906226,2.0,2.221068840856793,-1.1913380467836312,1.0
"Dishwasher,Refrigerator",2.0,2.0,Thumbnail,"Cats,Dogs",6270,1729,Seattle,WA,47.616,-122.3275,160.629287,39.033977658134035,1.0,3.175022487812567,5.334833081124043,-1.0
Unknown,2.5,3.0,Thumbnail,Unknown,5200,1730,Redwood City,CA,37.4797,-122.2301,160.72219,32.35396431569281,2.0,3.8634043697689715,3.853906548444975,-1.0
Unknown,2.5,2.0,Thumbnail,Unknown,4600,1730,Miami,FL,25.7603,-80.3005,160.72219,28.620814586959025,2.0,3.1493114040569514,1.7565930576731912,-1.0
Unknown,2.0,4.0,Thumbnail,Unknown,1495,1730,Mustang,OK,35.3892,-97.7313,160.72219,9.301764740761682,2.0,2.8426888665084995,-0.8462339277426579,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1449,1731,Clayton,NC,35.6101,-78.4715,160.815093,9.010348301076442,2.0,2.277918510539989,-1.3763004630820357,1.0
Unknown,2.5,2.0,Thumbnail,"Cats,Dogs",3300,1734,San Jose,CA,37.3108,-121.8645,161.093802,20.484959439966534,2.0,2.736234012768467,1.9419425227462193,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1738,Monroe,OH,39.4443,-84.3711,161.465414,10.497604149455809,2.0,3.3511987092309665,-0.9373146923581974,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1738,Monroe,OH,39.4443,-84.3711,161.465414,10.497604149455809,2.0,3.3511987092309665,-0.9373146923581974,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1675,1738,Middletown,OH,39.515,-84.4008,161.465414,10.373738613769014,2.0,3.34495431690661,-0.9552701080416125,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1595,1738,Trenton,OH,39.471,-84.4576,161.465414,9.878276471021836,2.0,3.320544799154073,-1.0377560699535968,1.0
"Dishwasher,Fireplace,Refrigerator",2.0,4.0,Thumbnail,"Cats,Dogs",1475,1738,Charlotte,NC,35.2016,-80.8124,161.465414,9.135083256901071,2.0,2.8468658348161586,-1.3752963482294538,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,3990,1739,San Jose,CA,37.3108,-121.8645,161.558317,24.696964378503647,2.0,3.5058700557555014,2.5722428437226044,1.0
Unknown,2.0,3.0,Thumbnail,Dogs,1800,1747,Oak Island,NC,33.9094,-78.1285,162.301541,11.090467711578906,2.0,2.407629895126025,-1.0762392453088199,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",6800,1748,Palo Alto,CA,37.4356,-122.134,162.394444,41.87335374601855,1.0,3.934661926679397,5.492688072623533,-1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1449,1748,Houston,TX,29.7714,-95.4343,162.394444,8.922719055585425,2.0,2.3080357232822926,-1.0409065010626695,1.0
Fireplace,2.0,4.0,Thumbnail,Unknown,3675,1750,Chicago,IL,41.8625,-87.6825,162.58025,22.604221607483073,2.0,3.5242482432405584,1.278112950486158,1.0
"Parking,Patio/Deck,Refrigerator",3.0,4.0,Thumbnail,"Cats,Dogs",2450,1750,Greensboro,GA,33.5564,-83.1686,162.58025,15.069481071655382,2.0,4.051935512399257,-0.366887508405241,1.0
Unknown,3.5,3.0,Thumbnail,"Cats,Dogs",1750,1750,Lubbock,TX,33.56,-101.8904,162.58025,10.763915051182416,2.0,3.7293350572159936,-0.4672384040023418,1.0
Unknown,1.0,2.0,Thumbnail,"Cats,Dogs",1700,1750,Portland,OR,45.5091,-122.6449,162.58025,10.456374621148631,1.0,0.918708950290244,0.5474981283086766,1.0
"Dishwasher,Patio/Deck,Washer Dryer",1.0,4.0,Yes,Unknown,1700,1750,Keene,NH,42.9367,-72.2863,162.58025,10.456374621148631,2.0,2.0281553303732656,-1.170716464011142,1.0
"Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2.0,4.0,Thumbnail,"Cats,Dogs",1599,1750,Saint Johns,FL,30.0912,-81.6257,162.58025,9.83514295248039,2.0,2.9081226541327103,-1.3665777590898969,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1550,1750,Wasilla,AK,61.594,-149.4124,162.58025,9.533753331047283,1.0,2.285047076438731,1.5166653363210656,1.0
"Dishwasher,Garbage Disposal,Parking,Refrigerator",1.0,4.0,Thumbnail,"Cats,Dogs",1500,1750,Columbus,OH,39.9974,-82.9829,162.58025,9.226212901013499,2.0,1.971683568157788,-1.141238598342943,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1450,1750,Lenexa,KS,38.9329,-94.7538,162.58025,8.918672470979716,2.0,2.739298955688536,-0.8231692949036492,1.0
"Dishwasher,Parking,Patio/Deck",2.0,4.0,Thumbnail,"Cats,Dogs",2845,1758,Chicago,IL,41.8625,-87.6825,163.323474,17.419418839939688,2.0,3.27984862557596,0.41347164051043184,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1450,1758,Katy,TX,29.7898,-95.7613,163.323474,8.878086930724972,2.0,2.3202693279763382,-1.0341626889675841,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",2575,1760,Phoenix,AZ,33.5178,-112.0848,163.50928,15.74834162317882,2.0,3.1058704453346286,0.6991284845810596,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",2400,1760,American Canyon,CA,38.1623,-122.2494,163.50928,14.678065978885114,2.0,3.0438363906553723,0.9441387474806759,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",1695,1760,Grand Forks,ND,47.9179,-97.0658,163.50928,10.366384097587611,2.0,2.9184051592539,-0.33447217202172996,1.0
"Parking,Washer Dryer",2.0,3.0,Thumbnail,Unknown,1600,1760,Belgrade,MT,45.8162,-111.1579,163.50928,9.785377319256742,2.0,2.340614535519898,0.007618395370129218,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1475,1760,Charlotte,NC,35.2016,-80.8124,163.50928,9.02089471618981,2.0,2.3212818319109005,-1.3043429888029827,1.0
Unknown,1.5,3.0,Thumbnail,Unknown,1350,1760,Grand Forks,ND,47.9179,-97.0658,163.50928,8.256412113122876,2.0,1.8160428932045278,-0.5997918678318857,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1549,1762,Humble,TX,30.0021,-95.2555,163.695086,9.462715331601341,2.0,2.3551185612593435,-0.9429670978517322,1.0
"Fireplace,Gym,Patio/Deck,Storage",2.0,2.0,Thumbnail,"Cats,Dogs",2900,1763,Cincinnati,OH,39.1054,-84.5022,163.787989,17.705816022931938,2.0,2.20404801636375,0.4598298947285192,1.0
"Dishwasher,Parking,Refrigerator",2.0,5.0,Thumbnail,Dogs,2098,1764,Fort Collins,CO,40.5649,-105.0824,163.880892,12.801980599422171,2.0,3.611641672472698,0.036299049640676165,1.0
Fireplace,2.0,4.0,Thumbnail,"Cats,Dogs",1425,1764,Locust,NC,35.2635,-80.4266,163.880892,8.69533953964566,2.0,2.862546739870863,-1.4483035068242192,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,2350,1765,Nashville,TN,36.137,-86.783,163.973795,14.33155828344401,2.0,3.038967958215449,-0.2126019492457118,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1450,1767,Ivins,UT,37.1663,-113.6657,164.159601,8.832867472673742,2.0,2.7622855698969055,-0.3200393428153585,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1449,1767,Spring,TX,30.0871,-95.4685,164.159601,8.826775839933967,2.0,2.3302148176682476,-1.0397713081040363,1.0
Unknown,3.0,3.0,Thumbnail,"Cats,Dogs",1299,1772,Lexington,SC,33.9531,-81.2381,164.624116,7.890702963592528,2.0,3.172495478219586,-1.5320111990641498,1.0
"Clubhouse,Gym,Hot Tub,Pool",3.0,3.0,Thumbnail,"Cats,Dogs",6912,1775,Los Angeles,CA,34.063,-118.4363,164.902825,41.91559483592837,2.0,4.903600954959974,5.344510424187595,-1.0
"Gated,Gym,Pool,Tennis",2.0,3.0,Thumbnail,Unknown,2000,1775,Sarasota,FL,27.2688,-82.5169,164.902825,12.128354987247793,2.0,2.5146263852745387,-0.9348269875195322,1.0
Unknown,2.0,3.0,Thumbnail,Dogs,1400,1776,Edwardsville,IL,38.8098,-89.9522,164.99572799999999,8.485068170977131,2.0,2.310871598707695,-1.0212218154541417,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",3695,1778,Discovery Bay,CA,37.872,-121.6136,165.181534,22.369328523126562,2.0,3.573237078891071,2.1669050638896468,1.0
Unknown,3.0,2.0,Thumbnail,"Cats,Dogs",1650,1778,Fort Collins,CO,40.5649,-105.0824,165.181534,9.989010030624852,2.0,2.723833764113508,-0.20979726364129567,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",2250,1783,Destin,FL,30.398,-86.4797,165.646049,13.583179397173547,2.0,3.1479227798804454,-0.5616772951231671,1.0
Unknown,4.5,4.0,Thumbnail,Unknown,2000,1783,San Marcos,TX,29.8831,-97.945,165.646049,12.073937241932043,2.0,5.293652637216553,-0.5436974591605964,1.0
"Basketball,Fireplace,Pool",2.0,3.0,Thumbnail,Unknown,1295,1783,Edmond,OK,35.6757,-97.4949,165.646049,7.817874364150997,2.0,2.292108666426797,-0.9940787433246404,1.0
"Dishwasher,Refrigerator",2.0,4.0,Thumbnail,"Cats,Dogs",1575,1787,Saginaw,TX,32.8951,-97.4087,166.017661,9.486942476559769,2.0,2.9400171739913543,-0.8668286128252789,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1449,1788,Gastonia,NC,35.224,-81.1809,166.110564,8.723105653894475,2.0,2.346702390035728,-1.33192585235042,1.0
"Dishwasher,Fireplace,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1399,1788,Indianapolis,IN,39.7953,-86.1387,166.110564,8.422101318011297,2.0,2.3232374478541464,-1.1132916628653435,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",3295,1790,San Diego,CA,32.7876,-117.1265,166.29637,19.81402239868495,2.0,3.3668278439787334,1.546643367186283,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",1599,1790,Newark,TX,33.0096,-97.5351,166.29637,9.615363221698706,2.0,2.950824219173544,-0.8367532053053379,1.0
"Dishwasher,Refrigerator",2.0,2.0,Thumbnail,Unknown,4000,1800,Chicago,IL,41.8625,-87.6825,167.2254,23.919811224849813,2.0,2.5861673273529475,1.7270824240646103,1.0
Unknown,3.0,3.0,Thumbnail,Unknown,3400,1800,Honolulu,HI,21.3155,-157.8379,167.2254,20.331839541122342,2.0,3.8755731606945294,2.528018015687155,-1.0
Unknown,2.0,3.0,Thumbnail,Unknown,2900,1800,Charleston,SC,32.8113,-79.9947,167.2254,17.341863138016112,2.0,2.813865807885155,0.04829741819957418,1.0
Unknown,2.0,5.0,Thumbnail,Unknown,2500,1800,Bloomington,IN,39.1471,-86.5136,167.2254,14.949882015531132,2.0,3.782951514081147,-0.15926979089735593,1.0
Unknown,2.0,2.0,Thumbnail,Dogs,2295,1800,Portland,OR,45.5091,-122.6449,167.2254,13.72399169025758,2.0,2.0519135841798977,1.1122882568061394,1.0
Unknown,3.0,3.0,Thumbnail,"Cats,Dogs",2099,1800,New Castle,DE,39.6764,-75.5975,167.2254,12.551920940239938,2.0,3.4432648182651855,-0.7359920871320687,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1995,1800,Chicago,IL,41.8625,-87.6825,167.2254,11.930005848393844,2.0,2.5181854858838455,-0.4066420909497645,1.0
Unknown,2.5,2.0,Thumbnail,"Cats,Dogs",1900,1800,Durham,NC,35.9907,-78.9074,167.2254,11.36191033180366,2.0,2.3916750804585725,-0.850799830290623,1.0
Unknown,2.0,4.0,Thumbnail,Unknown,1900,1800,Lewes,DE,38.7258,-75.1742,167.2254,11.36191033180366,2.0,3.0464690018962997,-1.0389056927110385,1.0
Unknown,2.0,2.0,Thumbnail,Unknown,1800,1800,Lafayette,IN,40.3613,-86.9005,167.2254,10.763915051182416,2.0,1.9085682572940657,-0.5890810127836147,1.0
"Fireplace,Patio/Deck,Wood Floors",2.0,3.0,Thumbnail,"Cats,Dogs",1795,1800,Bentonville,AR,36.3741,-94.2105,167.2254,10.734015287151353,2.0,2.4657228498852013,-0.5670206665828083,1.0
Unknown,2.0,4.0,Thumbnail,Unknown,1595,1800,Saint George,UT,37.0835,-113.5823,167.2254,9.538024725908862,2.0,2.9541786387053954,-0.2615172432600932,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1595,1800,Rock Hill,SC,34.947,-81.04,167.2254,9.538024725908862,2.0,2.406645841897523,-1.1992480132045857,1.0
Unknown,1.5,5.0,Thumbnail,"Cats,Dogs",1500,1800,Binghamton,NY,42.1397,-75.8993,167.2254,8.96992920931868,2.0,3.024367343746653,-1.4056870094811371,1.0
"Fireplace,Patio/Deck",2.0,3.0,Thumbnail,"Cats,Dogs",1500,1800,Hartford,SD,43.6265,-96.9523,167.2254,8.96992920931868,2.0,2.3618756310604483,-0.5920659829440994,1.0
Unknown,4.0,4.0,Thumbnail,"Cats,Dogs",1400,1800,Auburn,AL,32.5975,-85.4777,167.2254,8.371933928697434,2.0,4.680016388907235,-1.452084658105502,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1395,1800,Lincoln,AL,33.5953,-86.1298,167.2254,8.342034164666373,2.0,2.3470410323382205,-1.2902735257053324,1.0
"Dishwasher,Fireplace,Patio/Deck,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1375,1800,Irmo,SC,34.119,-81.1962,167.2254,8.222435108542124,2.0,2.3400563488737554,-1.4422669455634967,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1265,1800,Saint Louis,MO,38.6274,-90.304,167.2254,7.564640299858753,2.0,2.298029334332769,-1.1641042756630928,1.0
"Dishwasher,Refrigerator",2.0,4.0,Yes,Unknown,1200,1800,Cincinnati,OH,39.1915,-84.4468,167.2254,7.175943367454944,2.0,2.829026395018765,-1.4692325363839605,1.0
Refrigerator,1.0,2.0,Thumbnail,"Cats,Dogs",995,1800,Maumee,OH,41.5781,-83.6642,167.2254,5.95005304218139,2.0,0.7687603267720104,-1.456043955009805,1.0
Unknown,2.0,2.0,Thumbnail,Unknown,995,1800,Oxford,AL,33.6091,-85.837,167.2254,5.95005304218139,2.0,1.671401935865739,-1.6272080422141413,1.0
Unknown,3.0,4.0,Thumbnail,"Cats,Dogs",1610,1801,Tuscaloosa,AL,33.1932,-87.5349,167.318303,9.622378252306325,2.0,3.856199379322186,-1.1407792857296335,1.0
Unknown,3.0,4.0,Thumbnail,"Cats,Dogs",1775,1804,Mason,OH,39.3446,-84.3143,167.597012,10.590880940049217,2.0,3.900251901623552,-0.9021756716488238,1.0
"Dishwasher,Refrigerator",3.0,5.0,Thumbnail,Unknown,3200,1805,Columbus,OH,39.9974,-82.9829,167.68991499999998,19.082841087968827,2.0,4.89324561925066,0.4523120897796986,1.0
"Basketball,Gym,Playground,Tennis",1.5,1.0,Yes,Cats,2055,1805,Belle Mead,NJ,40.4673,-74.6336,167.68991499999998,12.25476201117998,2.0,0.9972245825157482,-0.5992536538118024,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1805,Monroe,OH,39.4443,-84.3711,167.68991499999998,10.107942388783488,2.0,3.4320963401394926,-0.9701677728814065,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1805,Monroe,OH,39.4443,-84.3711,167.68991499999998,10.107942388783488,2.0,3.4320963401394926,-0.9701677728814065,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1805,Monroe,OH,39.4443,-84.3711,167.68991499999998,10.107942388783488,2.0,3.4320963401394926,-0.9701677728814065,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1695,1805,Monroe,OH,39.4443,-84.3711,167.68991499999998,10.107942388783488,2.0,3.4320963401394926,-0.9701677728814065,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1575,1805,Las Vegas,NV,36.1554,-115.1733,167.68991499999998,9.392335847984658,2.0,2.4036175815993617,-0.181487781548665,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1549,1806,Crosby,TX,29.925,-95.0704,167.782818,9.232172986866868,2.0,2.408010674038088,-0.9705097063811401,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1549,1807,Lawrenceville,GA,33.9569,-84.0214,167.875721,9.227063870659414,2.0,2.4024562573526067,-1.1882095110794642,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",2800,1810,Arcadia,CA,34.1326,-118.0373,168.15443,16.651360300171696,2.0,2.7924070817625495,1.0978472578313783,1.0
"Dishwasher,Fireplace,Garbage Disposal,Patio/Deck",3.0,4.0,Thumbnail,"Cats,Dogs",1249,1810,Irmo,SC,34.119,-81.1962,168.15443,7.42769607675516,2.0,3.7537395940366607,-1.6759165198276134,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1525,1811,Conway,AR,35.0673,-92.3808,168.247333,9.064036694121029,2.0,2.8421378398722124,-0.9476256665211296,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1895,1812,Cincinnati,OH,39.1679,-84.4933,168.340236,11.256964140171457,2.0,3.5029550133754612,-0.7730815124871513,1.0
Unknown,4.0,3.0,Thumbnail,Dogs,1990,1815,Castle Rock,CO,39.327,-104.8282,168.618945,11.801758100194496,2.0,4.316677768008161,-0.021915336987914116,1.0
Unknown,2.5,3.0,Thumbnail,Dogs,1450,1816,Apex,NC,35.7238,-78.8695,168.711848,8.594535696153361,2.0,2.8240224337937856,-1.407559604640293,1.0
Unknown,3.0,3.0,Thumbnail,"Cats,Dogs",1895,1820,Omaha,NE,41.2562,-96.0404,169.08346,11.207482979115758,2.0,3.40127504424687,-0.3088674290456119,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1895,1820,Vancouver,WA,45.6558,-122.5888,169.08346,11.207482979115758,2.0,2.9486335264387398,0.6038954689574245,1.0
"Dishwasher,Fireplace,Patio/Deck,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1325,1820,Dallas,GA,33.9217,-84.8634,169.08346,7.836366726822363,2.0,2.348578195721704,-1.3984955239590187,1.0
"Dishwasher,Refrigerator",2.0,3.0,Thumbnail,"Cats,Dogs",1349,1822,Indianapolis,IN,39.7953,-86.1387,169.269266,7.969550715721779,2.0,2.3481814453975582,-1.1783995317789102,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1345,1823,Elgin,OK,34.726,-98.2594,169.362169,7.9415610224028255,2.0,2.801088491356365,-0.971976555505258,1.0
"Dishwasher,Fireplace,Refrigerator",3.0,4.0,Thumbnail,"Cats,Dogs",1525,1824,Bethlehem,GA,33.9258,-83.7495,169.455072,8.999435555401964,2.0,3.856220114280993,-1.329859678980967,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1690,1825,Liberty Hill,TX,30.6859,-97.9119,169.547975,9.967680239177142,2.0,2.917559676497063,-0.7407731216786029,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1800,1828,Tarpon Springs,FL,28.1521,-82.7458,169.826684,10.599041078844829,2.0,2.9600485458428047,-1.1464732944320102,1.0
Unknown,2.0,3.0,Thumbnail,"Cats,Dogs",1525,1830,Lubbock,TX,33.56,-101.8904,170.01248999999999,8.96992920931868,2.0,2.4228102891349037,-0.7059214933115229,1.0
Unknown,1.0,3.0,Thumbnail,"Cats,Dogs",1525,1830,Cincinnati,OH,39.1679,-84.4933,170.01248999999999,8.96992920931868,2.0,1.5245940962306548,-1.0481008373190688,1.0
Unknown,2.5,2.0,Thumbnail,Unknown,1750,1831,Austin,TX,30.3054,-97.7497,170.105393,10.287739672074947,2.0,2.392130172580526,-0.6167152767802145,1.0
Unknown,2.5,4.0,Thumbnail,"Cats,Dogs",1625,1832,Clayton,NC,35.6101,-78.4715,170.198296,9.547686658390516,2.0,3.4496049601758823,-1.3319546530412565,1.0
Unknown,2.0,4.0,Thumbnail,Dogs,1595,1832,Stayton,OR,44.8033,-122.7585,170.198296,9.371421673927923,2.0,2.9789434164978164,0.2036222902651223,1.0
Unknown,2.0,4.0,Thumbnail,"Cats,Dogs",1440,1832,Manhattan,KS,39.1984,-96.6052,170.198296,8.46071925420452,2.0,2.9410691965314864,-0.8777875715215913,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1895,1833,Henderson,NV,36.0516,-115.0235,170.291199,11.127997284228412,2.0,2.9812061955262865,0.11429285164972329,1.0
Unknown,2.5,3.0,Thumbnail,Unknown,1750,1833,Henderson,NV,36.0516,-115.0235,170.291199,10.276514642427292,2.0,2.9361442723118945,-0.03319305592970725,1.0
Unknown,2.5,3.0,Thumbnail,"Cats,Dogs",1695,1833,Bismarck,ND,46.8013,-100.7562,170.291199,9.953538467951006,2.0,2.9007210060401665,-0.219827597050517,1.0
